country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,candidatename,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm
33,Spain,10,10,20/12/2015,201512,33210,We can,,20,NA,297,5,2016,854,712,12.6,0,NA,42,350,1,111,2025-1,1748,1201,0,0,0.4,114,286,0,1487,229,0,0,4005,7208,0,343,1659,0,8524,2517,114,0,858,7208,57,286,343,0,2117,286,915,8467,1087,572,0,0,3375,6693,8867,6636,11156,0,5.32,0,343,114,0,2117,114,0,286,0,3375,0,1.03,0,0,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0,57,3947,4062,0,0,3146,114,0,0,0,0,0,0,3375,343,0,0,114,114,286,0,0,0,286,0,0,0,0,1.03,0,-32952,8352,0,17792,286,2025a,T7JFTT
33,Spain,10,10,20/12/2015,201512,33320,Spanish Socialist Workers’ Party,PSOE,30,NA,297,5,2016,854,712,21995,0,NA,90,350,1,111,2025-1,4453,1505,0,0,202,1864,135,247,4963,2695,0,0,3436,4918,112,606,1123,22,5412,2.83,247,135,2942,6086,0,517,135,0,3907,337,2291,9499,202,22,629,0,4042,1437,3997,7231,14462,0,3211,0,472,0.09,0,1415,898,764,898,0,2.47,0,1033,0,0.18,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,0,135,3301,3458,0,539,921,225,0,22,0,0,0,0.09,3952,337,135,0,0.09,898,719,764,0,247,651,0,0,0,0,1033,0,-25556,6288,764,21693,382,2025a,WEXCAS
33,Spain,10,10,20/12/2015,201512,33420,Citizens - Party of the Citizens,C's,40,NA,297,5,2016,854,712,13.94,0,NA,40,350,1,111,2025-1,5051,119,0,0,79,2257,0,59,2059,1445,0,59,1.98,1564,297,218,198,832,12314,2415,158,1029,3168,5761,139,0.02,218,257,5207,198,1.92,12512,198,0,1049,0,3286,4732,3603,3.88,8751,218,7187,79,535,356,79,416,1049,1069,297,257,3168,0,2673,416,198,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,0,1148,832,1386,0,0,178,158,0,0,0,0,0,0,3286,99,436,0,356,1049,0.04,1069,0,139,158,0,0,257,0,2673,0,-16036,6098,2079,12631,59,2025a,BJINRR
33,Spain,10,10,20/12/2015,201512,33610,People's Party,PP,60,NA,297,5,2016,854,712,28705,0,NA,123,350,1,111,2025-1,2377,841,0,0,168,4417,0,84,3113,3071,0,0,2861,3702,799,0,42,589,5974,1767,673,294,2314,2398,84,42,0,421,4.67,42,6689,11191,84,0,2272,0,2.23,1851,3955,5048,10938,463,3.87,0,1641,0,252,0,3281,2061,0,0,1557,0,2692,547,799,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,0,883,1977,2945,0,421,337,631,0,42,0,0,0,0,2.23,1388,252,0,0,3281,0,2061,0,0,0,0,0,0,0,2692,0,-4249,2566,2566,15987,84,2025a,PQGFFS
33,Spain,10,10,20/12/2015,201512,33902,Basque Nationalist Party,PNV/EAJ,90,NA,297,5,2016,854,712,1199,0,NA,6,350,1,111,2025-1,443,1354,0,0,0,0,0,0,677,3.16,0,0,8352,6772,0,0,14898,0,3612,451,677,0,2935,2257,0,451,0,903,3837,2935,6546,10835,226,0,4515,0,6546,1129,0,2032,9029,451,1129,0,0,0,0,226,0,0,0,0,3.16,0,903,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8352,5869,0,0,903,677,0,0,0,0,0,0,6546,0,0,0,0,0,903,0,0,0,0,0,0,0,0,903,0,-5418,2483,4515,11061,0,2025a,6E3Y19
33,Spain,10,10,20/12/2015,201512,33905,Catalan Republican Left,ERC,90,NA,297,5,2016,854,712,2387,0,NA,9,350,1,111,2025-1,601,1997,0,0,0,166,0,998,4825,2829,0,0,2329,4659,0,0,25957,0,4992,3328,0,0,2662,8319,832,1498,0,0,1331,0,1997,3993,333,0,0,0,1165,998,1.83,3827,9151,0,2496,0,0,166,0,166,0,1498,2329,333,1664,0,1331,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,499,1.83,3494,0,0,1165,0,0,0,0,0,0,0,1165,0,0,166,0,0,0,998,499,1165,1165,0,0,333,0,1331,0,-26622,9484,0,12978,998,2025a,SX4BJF
33,Spain,10,10,20/12/2015,201512,33907,Canarian Coalition and Canarian Nationalist Party,CC-PNC,90,NA,297,5,2016,854,712,325,0,NA,1,350,1,111,2025-1,633,1738,0,0,0,0,0,158,2212,0.79,0,0,948,0.79,0,474,14376,0,1264,474,474,316,4107,948,158,1106,3791,0,9005,158,5371,13.27,0.79,0,316,0,4107,316,948,10742,7899,316,3318,0,0,0,0,158,948,474,0,0,2528,0,5213,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,948,632,0,0,158,474,0,0,0,0,0,0,4107,0,0,0,0,948,158,474,0,0,0,0,0,0,0,5213,0,-14692,1896,632,18641,158,2025a,PX7SNO
33,Spain,10,10,26/06/2016,201606,33025,United We Can,,90,NA,297,5,2016,854,712,13416,0,NA,45,350,8,120,2025-1,344,872,0,0,581,0,0,0,581,291,0,291,3488,7849,0,872,1744,0,4.07,2907,872,0,1744,7558,0,291,872,0,4942,2907,581,2035,581,1163,581,0,7849,10174,581,7558,14535,0,2616,0,0,0,0,0,0,291,0,0,7558,0,1163,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581,0,0,3488,5814,0,0,2035,872,0,0,0,0,0,0,7849,0,0,0,0,0,291,291,0,0,0,0,0,0,0,1163,0,-36919,8.14,581,22093,0,2025a,7PYMAP
33,Spain,10,10,26/06/2016,201606,33095,Basque Country Unite,EH Bildu,90,NA,297,5,2016,854,712,768,0,NA,2,350,8,120,2025-1,116,5172,0,0,862,0,0,0,0,0,0,0,18966,6034,0,862,18103,0,0,12069,4.31,0,1724,862,0,0,0,0,0,1724,0,0,862,1724,0,0,2586,862,0,4.31,5172,0,1724,0,0,0,0,2586,0,6034,0,0,3448,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,862,3448,15517,2586,0,0,3448,4.31,0,0,0,0,0,0,2586,0,0,0,0,0,5172,6034,0,0,0,0,0,0,0,0,0,10345,1724,0,9483,0,2025a,G43XJR
33,Spain,10,10,26/06/2016,201606,33096,In Common We Can,,90,NA,297,5,2016,854,712,3547,0,NA,12,350,8,120,2025-1,2257,1063,0,0,222,0,1551,0.31,665,532,0,89,4386,9349,0,0,4785,0,1949,1019,133,0,487,7665,177,44,0.31,0,2393,1019,0.31,6292,1374,399,0,44,5051,6159,2.57,6203,14178,0,6.69,0,0,44,0,1861,133,2393,0.93,0,6.07,0,0.62,44,89,399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,0,89,4298,5716,0,0,3633,133,0,0,0,0,0,0.62,4431,0,0,0,44,133,1019,975,1418,266,665,0,0,0,0,0.62,0,-41427,9216,0,20381,1861,2025a,YOMRRJ
33,Spain,10,10,26/06/2016,201606,33097,In Tide,,90,NA,297,5,2016,854,712,1445,0,NA,5,350,8,120,2025-1,300,2333,0,0,667,0,1,333,3333,0,0,0,2,7667,0,333,4667,0,5333,2,0,0,1,10,1,0,333,0,1667,333,667,2667,1,667,0,0,4,6,3667,10,11333,0,4667,0,0,0,0,2667,0,667,2,0,4667,0,1333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667,0,0,2,3333,0,0,4333,0,0,0,0,0,0,0,4,0,0,0,0,0,1,667,0,0,2,0,0,0,0,1333,0,-43,12,0,21333,1333,2025a,L7APO2
33,Spain,10,10,26/06/2016,201606,33098,Valencian style,Compromís–Podemos–EUPV,90,NA,297,5,2016,854,712,2743,0,NA,9,350,8,120,2025-1,1963,866,0,0,204,153,51,153,866,0,0,0,2.14,4687,0,255,1987,0,5145,1681,204,0,968,7285,153,458,153,0,2.7,408,1019,6623,662,204,0,0,7387,8915,2649,9119,16.2,0,3362,0,0,0,0,1834,458,1.07,1121,0,5502,0,2751,51,0,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,102,2038,3057,51,0,1.63,204,0,0,0,0,0,0,7387,0,0,0,0,458,306,255,815,408,713,0,0,0,0,2751,0,-34488,8.1,0,25318,204,2025a,N1GJ1A
33,Spain,10,10,26/06/2016,201606,33210,We can,,20,NA,297,5,2016,854,712,NA,NA,NA,NA,350,1,120,2025-1,1748,1201,0,0,0.4,114,286,0,1487,229,0,0,4005,7208,0,343,1659,0,8524,2517,114,0,858,7208,57,286,343,0,2117,286,915,8467,1087,572,0,0,3375,6693,8867,6636,11156,0,5.32,0,343,114,0,2117,114,0,286,0,3375,0,1.03,0,0,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0,57,3947,4062,0,0,3146,114,0,0,0,0,0,0,3375,343,0,0,114,114,286,0,0,0,286,0,0,0,0,1.03,0,-32952,8352,0,17792,286,2025a,S8JAPM
33,Spain,10,10,26/06/2016,201606,33320,Spanish Socialist Workers’ Party,PSOE,30,NA,297,5,2016,854,712,22632,0,NA,85,350,1,120,2025-1,4788,1441,0,0,188,1713,125,0.23,4845,2715,0,125,3237,5493,125,564,1274,42,5159,2924,773,146,3091,5973,0,501,125,0,3739,334,2318,9085,0.23,21,668,0,4094,1399,3759,7999,13889,0,3112,0,397,84,0,1316,835,1107,835,0,2485,0,961,0,167,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,0,209,3028,3801,0,501,1.19,752,0,21,0,0,0,104,3989,272,125,0,84,835,668,1107,0,0.23,606,0,0,0,0,961,0,-24624,6203,815,21888,355,2025a,5IZNUV
33,Spain,10,10,26/06/2016,201606,33420,Citizens - Party of the Citizens,C's,40,NA,297,5,2016,854,712,13061,0,NA,32,350,1,120,2025-1,830,0,0,0,0,1807,0,0,2651,1807,0,0,2048,2.53,0,0.12,482,1928,8675,3012,0,843,3253,8795,0.12,0,602,241,1325,0,0.12,12892,241,0,1687,0,2892,4217,2771,5663,11566,0,9.88,0,723,0.12,0,241,602,723,0,0.12,2892,0,1325,1084,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,361,1687,2289,0,0,241,0,0,0,0,0,0,0,2892,361,361,0,0.12,602,0,723,0,0,0,0,0.12,0,0,1325,0,-27349,9157,2.53,17229,0,2025a,R2RYPI
33,Spain,10,10,26/06/2016,201606,33610,People's Party,PP,60,NA,297,5,2016,854,712,33015,0,NA,137,350,1,120,2025-1,2377,841,0,0,168,4417,0,84,3113,3071,0,0,2861,3702,799,0,42,589,5974,1767,673,294,2314,2398,84,42,0,421,4.67,42,6689,11191,84,0,2272,0,2.23,1851,3955,5048,10938,463,3.87,0,1641,0,252,0,3281,2061,0,0,1557,0,2692,547,799,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,0,883,1977,2945,0,421,337,631,0,42,0,0,0,0,2.23,1388,252,0,0,3281,0,2061,0,0,0,0,0,0,0,2692,0,-4249,2566,2566,15987,84,2025a,W1EUTW
33,Spain,10,10,26/06/2016,201606,33902,Basque Nationalist Party,PNV/EAJ,90,NA,297,5,2016,854,712,1193,0,NA,5,350,1,120,2025-1,443,1354,0,0,0,0,0,0,677,3.16,0,0,8352,6772,0,0,14898,0,3612,451,677,0,2935,2257,0,451,0,903,3837,2935,6546,10835,226,0,4515,0,6546,1129,0,2032,9029,451,1129,0,0,0,0,226,0,0,0,0,3.16,0,903,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8352,5869,0,0,903,677,0,0,0,0,0,0,6546,0,0,0,0,0,903,0,0,0,0,0,0,0,0,903,0,-5418,2483,4515,11061,0,2025a,GMRP9D
33,Spain,10,10,26/06/2016,201606,33905,Catalan Republican Left,ERC,90,NA,297,5,2016,854,712,2628,0,NA,9,350,1,120,2025-1,746,1475,0,0,536,134,0.67,804,4.29,2145,0,0,2011,4155,0,402,23727,0,5496,3083,1877,0,2413,7775,0.67,1206,0,0,1206,0,2145,4826,536,0,0,0,1609,2413,1743,4692,8579,0,2681,0,0,134,0,0,0,1475,2279,134,1475,0,1206,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,0,134,1877,3217,0,0,938,1877,0,0,0,0,0,0,1609,0,0,134,0,0,402,1072,402,938,1.34,0,0,134,0,1206,0,-24263,8981,0,13271,1475,2025a,IFV115
33,Spain,10,10,26/06/2016,201606,33907,Canarian Coalition and Canarian Nationalist Party,CC-PNC,90,NA,297,5,2016,854,712,325,0,NA,1,350,1,120,2025-1,662,1208,0,0,0,0,0,151,1964,755,0,0,1057,1.36,0,302,12689,0,1511,453,5287,302,3927,906,0,1057,3625,0,8912,151,4683,13293,755,0,302,0,3927,302,1208,9.97,7553,302,3172,0,0,0,0,151,906,453,0,0,2417,0,4985,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1057,1208,0,0,151,5287,0,0,0,0,0,0,3927,0,0,0,0,906,151,453,0,0,0,0,0,0,0,4985,0,-9366,1662,604,17523,151,2025a,LMMMQ2
33,Spain,10,10,26/06/2016,201606,33911,Democratic Convergence of Catalonia,CDC,90,NA,297,5,2016,854,712,2.01,0,NA,8,350,1,120,2025-1,2044,245,0,0,0,489,245,98,978,391,0,0,2153,2104,49,98,29599,0,2299,0.93,1321,98,2984,6.36,0,587,49,538,2.74,196,2495,9295,294,0,1321,0,2544,3.18,2104,3327,13307,49,1712,0,0,98,0,147,832,734,391,0,2202,0,832,245,196,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2153,1957,0,0,147,1321,0,0,0,0,0,391,2153,0,0,0,98,832,245,734,0,196,196,0,0,0,0,832,0,-16781,6654,1419,16634,342,2025a,2HJISB
33,Spain,10,10,28/04/2019,201904,33095,Basque Country Unite,EH Bildu,90,NA,297,5,2020,758,727,1,0,NA,4,350,1,150,2025-1,25,4,0,0,0,0,0,0,0,0,0,0,16,12,0,0,20,0,0,12,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,12,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-4,8,0,24,0,2025a,JPDRGA
33,Spain,10,10,28/04/2019,201904,33210,We can,,20,NA,297,5,2020,758,727,9445,1,NA,28,350,1,150,2025-1,1149,609,0,0,348,0.87,87,174,174,87,0,174,3829,4787,0,87,696,0,1915,1741,261,0,522,13229,174,435,522,0,435,435,435,7224,1044,1305,0,0,6789,3829,1741,8529,15492,0,2698,0,435,609,0,1741,957,2611,957,0,9399,0,2611,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,0,261,3568,4091,0,0,696,261,0,0,0,0,0,0,6789,435,0,0,609,957,609,2524,87,696,261,0,0,0,0,2611,0,-39948,14447,0,24021,261,2025a,5TES5I
33,Spain,10,10,28/04/2019,201904,33220,United Left,IU,20,NA,297,5,2020,758,727,1349,1,NA,4,350,1,150,2025-1,3645,412,0,0,302,27,1152,0.11,878,0.11,0,137,5322,4198,27,357,2551,0,3.21,1427,0.11,0,768,7709,82,82,494,0,1015,1.18,55,3978,658,2003,0,357,2332,7764,3567,11056,15556,0,7572,0,0,55,0,1564,55,1344,823,0,6722,0,2359,0,0.11,412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,137,137,5185,2551,27,0,1646,0.11,0,0,0,0,0,0.11,2222,0,0,0,55,55,384,1015,329,494,329,0,0,0,0,2359,0,-39781,8.45,0,26612,1262,2025a,CUPRLH
33,Spain,10,10,28/04/2019,201904,33320,Spanish Socialist Workers’ Party,PSOE,30,NA,297,5,2020,758,727,28899,0,NA,123,350,1,150,2025-1,2238,134,0,0,179,938,179,357,3664,1251,0,0,5139,4468,0,89,1251,134,3709,447,1072,0,1743,4155,0,179,89,0,447,0,536,10545,357,0,268,0,2547,2324,5004,11662,18633,0,5139,0,492,894,0,492,1.43,1609,1698,45,4736,0,492,0,45,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,0,223,4915,3709,0,0,0.76,1072,0,0,0,0,0,0,2547,223,268,0,894,1.43,134,1609,0,536,1162,0,0,45,0,492,0,-29267,4513,268,30295,536,2025a,TXPPKF
33,Spain,10,10,28/04/2019,201904,33420,Citizens - Party of the Citizens,C's,40,NA,297,5,2020,758,727,15.98,0,NA,57,350,1,150,2025-1,664,151,0,0,0,1958,0,0,753,1054,151,0,2.41,4367,1054,0,0,5271,8886,3163,151,1054,5271,7229,0,0,0,0,452,0,753,7229,0,0,602,0,4066,2.41,4669,6476,9639,0,5873,602,1657,0,753,1506,4.97,602,0,0,3163,0,1506,151,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.41,4367,0,0,0,151,0,0,0,0,0,0,4066,1205,452,0,0,4.97,151,602,0,0,0,0,0,0,0,1506,0,-10542,7229,1657,16114,0,2025a,U3VQ34
33,Spain,10,10,28/04/2019,201904,33610,People's Party,PP,60,NA,297,5,2020,758,727,16828,0,NA,66,350,1,150,2025-1,1171,0,0,0,0,2647,0,0,1537,854,0,0,4014,2391,1196,0,171,2306,4611,0,854,2733,4441,2733,0,171,342,683,171,85,1.11,11699,0,0,769,0,3843,2391,2818,7003,13322,769,3757,598,5209,0,854,85,6832,1.11,0,427,1964,0,2989,85,0,427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1623,2391,2391,0,0,0,854,0,0,0,0,0,0,3843,3672,1537,0,0,6832,0,1.11,0,0,0,0,0,427,0,2989,0,6063,2733,3501,20325,0,2025a,T5S8T1
33,Spain,10,10,28/04/2019,201904,33710,Voice,VOX,70,NA,297,5,2020,758,727,10342,0,NA,24,350,1,150,2025-1,253,395,0,0,0,2767,0,0,1186,791,1976,0,5138,3953,791,0,0,4743,4348,1581,395,2767,4743,0,0,0,0,0,1976,1186,395,791,0,0,0,0,791,0,1976,3557,7.51,1581,2767,0,14625,0,7905,0,9486,1186,0,4743,1186,0,1976,0,0,791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2767,2372,1976,395,1976,0,395,0,0,0,0,0,0,791,10277,4348,0,0,9486,0,1186,0,0,0,0,395,4348,0,1976,0,34783,0,2767,11067,0,2025a,7IZ715
33,Spain,10,10,28/04/2019,201904,33902,Basque Nationalist Party,PNV/EAJ,90,NA,297,5,2020,758,727,1524,0,NA,6,350,1,150,2025-1,714,0.98,0,0,0,0,0,0,0.84,1541,0,0,5882,3641,0,0,9944,0,1961,0.42,1261,0.14,2801,4622,0.28,0.56,0.14,0.42,1541,0.14,3641,12185,0,0,3361,0,12605,0.84,0,9104,8824,0.56,2801,0,0,0.56,0,0.98,0.14,0,0.28,0,5042,0,1961,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.28,5602,2521,0,0,1.12,0.42,0,0.84,0,0,0,0,12605,0,0,0,0.56,0.14,0.98,0,0,0.28,0,0,0,0,0,1961,0,-11625,4902,3501,17927,0,2025a,ICKPGJ
